shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14
-170,216.63723635673523,216.5297263264656,216.9222308397293,216.5900999903679,214.94973450899124,216.03701829910278,216.6527191400528,217.90658831596375,217.04903322458267,216.80242198705673,216.98264181613922,215.48667442798615,218.3479329943657,217.16894632577896,214.03103125095367
-169,216.6094760298729,216.5017539858818,216.88542479276657,216.5609112381935,214.9304836988449,216.0126981139183,216.65424609184265,217.89771729707718,217.0312135219574,216.77627032995224,216.91367137432098,215.47059792280197,218.31237268447876,217.07613241672516,213.92160844802856
-168,216.59148210287094,216.49012297391891,216.84730231761932,216.5392765402794,214.92097008228302,215.99168252944946,216.65637069940567,217.89089411497116,217.0167956352234,216.74993014335632,216.84578335285187,215.45700484514236,218.27508157491684,216.97729527950287,213.81657403707504
-167,216.58210372924805,216.49360185861588,216.80855119228363,216.52470022439957,214.921120762825,215.9738198518753,216.65702629089355,217.88168984651566,217.005901157856,216.7219203710556,216.7802111506462,215.4462422132492,218.237659573555,216.8739566206932,213.71779322624207
-166,216.57923954725266,216.51069682836533,216.76937353610992,216.5163832306862,214.93057411909103,215.95916056632996,216.6548513174057,217.8664509654045,216.99797278642654,216.69138324260712,216.7207840681076,215.43819493055344,218.20087718963623,216.7685376405716,213.62626367807388
-165,216.58109831809998,216.53810876607895,216.73025119304657,216.51331984996796,214.9494241476059,215.94904506206512,216.64835131168365,217.84310472011566,216.99220079183578,216.65751832723618,216.67066204547882,215.43376564979553,218.16454952955246,216.6643550992012,213.5426697731018
-164,216.58491951227188,216.57343006134033,216.6918242573738,216.51354974508286,214.976844727993,215.94435304403305,216.6351729631424,217.80995482206345,216.9880971312523,216.61932742595673,216.63192349672318,215.4334037899971,218.1284372806549,216.56517457962036,213.4673491716385
-163,216.58805418014526,216.61379194259644,216.65485417842865,216.51536184549332,215.01097786426544,215.9453798532486,216.6136474609375,217.76576018333435,216.98446208238602,216.57683980464935,216.6033320426941,215.43625968694687,218.09305554628372,216.47439336776733,213.40042346715927
-162,216.58776128292084,216.65601247549057,216.61910593509674,216.51765543222427,215.04871731996536,215.95179867744446,216.5833005309105,217.7102175951004,216.97973948717117,216.53015023469925,216.58316200971603,215.44067668914795,218.0583974123001,216.3938449025154,213.34239345788956
-161,216.5820792913437,216.69761604070663,216.58632689714432,216.5195791721344,215.08860874176025,215.96271812915802,216.54476672410965,217.64348924160004,216.97379326820374,216.4803490638733,216.57067561149597,215.44627195596695,218.0244541168213,216.32400864362717,213.29289120435715
-160,216.57022202014923,216.7367399930954,216.55799347162247,216.5194127559662,215.12969428300858,215.97656100988388,216.4989019036293,217.56721186637878,216.96625155210495,216.42964547872543,216.56556153297424,215.45267695188522,217.99095165729523,216.26475965976715,213.25039732456207
-159,216.55338370800018,216.77352952957153,216.53587675094604,216.51665443181992,215.17180079221725,215.9918133020401,216.44805991649628,217.48369270563126,216.95697677135468,216.3808118700981,216.56720912456512,215.45820647478104,217.95944637060165,216.21592158079147,213.21503949165344
-158,216.5338789820671,216.80784982442856,216.52092844247818,216.51092863082886,215.2154739499092,216.00696176290512,216.3956480026245,217.39592242240906,216.9467979669571,216.335931122303,216.57546055316925,215.46118634939194,217.93184340000153,216.17608273029327,213.18829506635666
-157,216.51438480615616,216.83807426691055,216.5130078792572,216.50297731161118,215.26024270057678,216.02023702859879,216.34476268291473,217.3075560927391,216.93596905469894,216.29746633768082,216.59000718593597,215.45965665578842,217.90926790237427,216.14382791519165,213.17093926668167
-156,216.49784302711487,216.86391311883926,216.51103579998016,216.4934863448143,215.30406719446182,216.03111618757248,216.29770863056183,217.22137755155563,216.92467188835144,216.26707285642624,216.61145550012589,215.4543696641922,217.89030706882477,216.11767733097076,213.16544789075851
-155,216.4872848391533,216.8843219280243,216.51374077796936,216.4831167459488,215.34561824798584,216.03953790664673,216.2553014755249,217.14039540290833,216.91370511054993,216.24477845430374,216.63944762945175,215.44722992181778,217.873670399189,216.09715366363525,213.17326539754868
-154,216.48473209142685,216.89860159158707,216.52027517557144,216.47187972068787,215.38308602571487,216.0453788638115,216.21707677841187,217.0668250322342,216.9030680656433,216.2314201593399,216.67291676998138,215.44060969352722,217.85711359977722,216.08188343048096,213.1934370994568
