shift,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16
-153,217.00602662563324,217.09804075956345,217.0953322649002,216.6001562476158,217.76464068889618,217.21798253059387,215.3777065873146,217.56172460317612,216.11380219459534,215.52674400806427,217.5684236884117,214.87764859199524,215.45510721206665,215.22544556856155,216.50148367881775
-152,217.00796508789062,217.1242352128029,217.09823095798492,216.61776822805405,217.78823828697205,217.24095624685287,215.39470613002777,217.57737362384796,216.1216037273407,215.56351667642593,217.5543873310089,214.90149527788162,215.41439896821976,215.22918891906738,216.5117645263672
-151,217.01239347457886,217.1567792892456,217.10374104976654,216.63203781843185,217.81166541576385,217.25673830509186,215.42210948467255,217.58879834413528,216.1189225912094,215.60506677627563,217.5398971438408,214.9317444562912,215.36694234609604,215.2417374253273,216.52014058828354
-150,217.01756364107132,217.1962296962738,217.1100178360939,216.6439561843872,217.83404749631882,217.26621109247208,215.45722049474716,217.5943660736084,216.10634404420853,215.6498568058014,217.5253063440323,214.96792823076248,215.31449580192566,215.26108038425446,216.5268270969391
-149,217.0221517086029,217.24302649497986,217.11591416597366,216.65384656190872,217.85577255487442,217.27137130498886,215.49806708097458,217.59278547763824,216.08543622493744,215.69575959444046,217.51129007339478,215.00898283720016,215.25818067789078,215.28494799137115,216.53253746032715
-148,217.02489119768143,217.2966991662979,217.12044996023178,216.66235321760178,217.87708485126495,217.2751138806343,215.54252630472183,217.58423155546188,216.05822724103928,215.7403736114502,217.4990560412407,215.05385899543762,215.1994686126709,215.31160843372345,216.53763127326965
-147,217.02463775873184,217.3559296131134,217.1220743060112,216.67087590694427,217.89691627025604,217.2801250219345,215.58876085281372,217.5691379904747,216.02735555171967,215.78281545639038,217.49077653884888,215.1017713546753,215.14059841632843,215.34021788835526,216.5422875881195
-146,217.02061200141907,217.4193965792656,217.11947417259216,216.68089604377747,217.9142677783966,217.28764468431473,215.63534325361252,217.5481357574463,215.9962638616562,215.82248520851135,217.48755419254303,215.1515028476715,215.08341419696808,215.37015187740326,216.5463951230049
-145,217.01294881105423,217.4853442311287,217.11328583955765,216.69365763664246,217.92769694328308,217.2983522415161,215.68029296398163,217.52154940366745,215.96649360656738,215.85850900411606,217.48963421583176,215.20121729373932,215.02848958969116,215.40117806196213,216.55001789331436
-144,217.00239288806915,217.55106335878372,217.10419082641602,216.70966851711273,217.93558371067047,217.31234514713287,215.72188037633896,217.49143660068512,215.9389414191246,215.8898527622223,217.49751645326614,215.2485335469246,214.97567057609558,215.43261486291885,216.55293905735016
-143,216.98994076251984,217.6135710477829,217.09305483102798,216.72887468338013,217.93708741664886,217.32930159568787,215.7587153315544,217.45932906866074,215.91439479589462,215.91601979732513,217.5112378001213,215.29191040992737,214.92537850141525,215.46407330036163,216.5544883608818
